datetime,air_temp_ext1,apperture_ext1,air_temp_ib_facade,r_humid_ib_facade,air_temp_ib_roof,r_humid_ib_roof
2022-05-01 16:00:00,27.5,5152.0,32.79,11.08,30.16,15.58
2022-05-01 17:00:00,27.5,5152.0,33.27,10.8,29.11,15.82
2022-05-01 18:00:00,27.5,5152.0,33.76,10.51,27.37,16.77
2022-05-01 19:00:00,27.5,5151.0,34.24,10.23,28.66,16.53
2022-05-01 20:00:00,27.5,5151.0,34.73,9.94,29.96,16.29
2022-05-01 21:00:00,27.46666666666667,5151.0,35.21,9.66,31.25,16.04
2022-05-01 22:00:00,27.439999999999998,5151.0,35.7,9.37,32.55,15.8
2022-05-01 23:00:00,27.4,5151.0,36.18,9.09,33.84,15.56
2022-05-02 00:00:00,27.4,5151.0,36.67,8.8,35.14,15.31
2022-05-02 01:00:00,27.32,5150.0,37.16,8.51,36.43,15.07
2022-05-02 02:00:00,27.3,5150.0,38.19,8.02,37.73,14.83
2022-05-02 03:00:00,27.32,5150.0,37.94,7.8,39.03,14.58
2022-05-02 04:00:00,27.3,5150.0,37.69,7.58,42.24,13.77
2022-05-02 05:00:00,27.3,5150.0,37.44,7.36,41.13,14.01
2022-05-02 06:00:00,27.3,5150.0,37.19,7.14,40.02,14.25
2022-05-02 07:00:00,27.3,5150.0,36.94,6.91,38.91,14.5
2022-05-02 08:00:00,27.333333333333332,5150.0,36.69,6.69,37.8,14.74
2022-05-02 09:00:00,27.4,5150.0,36.44,6.47,36.69,14.98
2022-05-02 10:00:00,27.45,5150.0,36.19,6.25,35.58,15.23
2022-05-02 11:00:00,27.5,5151.0,35.93,6.02,34.47,15.47
2022-05-02 12:00:00,27.5,5151.0,35.52,6.19,33.36,15.71
2022-05-02 13:00:00,27.5,5152.0,35.17,6.41,32.24,15.96
2022-05-02 14:00:00,27.5,5152.0,34.82,6.64,28.62,16.09
2022-05-02 15:00:00,27.560000000000002,5152.0,34.47,6.87,29.67,15.87
2022-05-02 16:00:00,27.6,5152.0,34.12,7.1,30.73,15.65
2022-05-02 17:00:00,27.54,5152.0,33.77,7.33,31.79,15.42
2022-05-02 18:00:00,27.53333333333333,5152.0,33.42,7.56,32.85,15.2
2022-05-02 19:00:00,27.5,5152.0,33.07,7.79,33.91,14.97
2022-05-02 20:00:00,27.5,5152.0,32.72,8.02,34.97,14.75
2022-05-02 21:00:00,27.5,5151.0,32.37,8.25,36.03,14.52
2022-05-02 22:00:00,27.5,5151.0,34.8,8.97,37.09,14.3
2022-05-02 23:00:00,27.5,5151.0,35.27,8.79,38.15,14.07
2022-05-03 00:00:00,27.5,5151.0,35.74,8.6,42.53,11.72
2022-05-03 01:00:00,27.5,5151.0,36.21,8.41,41.67,12.1
2022-05-03 02:00:00,27.399999999999995,5151.0,36.68,8.22,40.81,12.49
2022-05-03 03:00:00,27.399999999999995,5150.0,37.16,8.03,39.95,12.88
2022-05-03 04:00:00,27.4,5151.0,37.63,7.84,39.09,13.27
2022-05-03 05:00:00,27.4,5150.0,38.1,7.65,38.23,13.66
2022-05-03 06:00:00,27.32,5150.0,38.57,7.46,37.37,14.05
2022-05-03 07:00:00,27.4,5150.0,39.05,7.27,36.51,14.44
2022-05-03 08:00:00,27.424999999999997,5151.0,38.35,6.04,35.65,14.83
2022-05-03 09:00:00,27.5,5151.0,37.89,6.21,34.78,15.22
2022-05-03 10:00:00,27.5,5152.0,37.43,6.39,33.88,15.88
2022-05-03 11:00:00,27.5,5152.0,36.96,6.57,33.4,16.24
2022-05-03 12:00:00,27.6,5152.0,36.5,6.74,32.92,16.6
2022-05-03 13:00:00,27.600000000000005,5152.0,36.04,6.92,32.43,16.97
2022-05-03 14:00:00,27.6,5152.0,35.57,7.1,31.95,17.33
2022-05-03 15:00:00,27.639999999999997,5152.0,35.11,7.27,31.47,17.7
2022-05-03 16:00:00,27.633333333333336,5152.0,34.65,7.45,30.98,18.06
2022-05-03 17:00:00,27.6,5152.0,34.18,7.63,30.5,18.43
2022-05-03 18:00:00,27.600000000000005,5152.0,33.27,7.65,30.02,18.79
2022-05-03 19:00:00,27.6,5152.0,33.99,8.08,29.53,19.16
2022-05-03 20:00:00,27.6,5152.0,34.72,8.52,35.09,18.23
2022-05-03 21:00:00,27.6,5152.0,35.45,8.96,34.53,17.93
2022-05-03 22:00:00,27.6,5152.0,36.18,9.4,33.96,17.62
2022-05-03 23:00:00,27.6,5152.0,36.91,9.83,33.39,17.31
2022-05-04 00:00:00,27.6,5152.0,37.64,10.27,32.82,17.01
2022-05-04 01:00:00,27.560000000000002,5151.0,38.37,10.71,32.26,16.7
2022-05-04 02:00:00,27.5,5151.0,39.1,11.15,31.69,16.39
2022-05-04 03:00:00,27.5,5151.0,39.83,11.59,31.12,16.09
2022-05-04 04:00:00,27.5,5150.0,39.94,8.03,30.55,15.78
2022-05-04 05:00:00,27.5,5150.0,39.53,8.13,29.98,15.47
2022-05-04 06:00:00,27.5,5151.0,39.11,8.23,29.35,16.48
2022-05-04 07:00:00,27.5,5151.0,38.69,8.34,29.01,16.44
2022-05-04 08:00:00,27.55,5151.0,38.28,8.44,28.67,16.4
2022-05-04 09:00:00,27.6,5151.0,37.86,8.55,28.33,16.36
2022-05-04 10:00:00,27.600000000000005,5151.0,37.44,8.65,27.99,16.32
2022-05-04 11:00:00,27.625,5151.0,37.03,8.76,27.64,16.27
2022-05-04 12:00:00,27.7,5145.0,36.61,8.86,27.3,16.23
2022-05-04 13:00:00,27.7,5145.0,36.19,8.97,26.96,16.19
2022-05-04 14:00:00,27.8,5145.0,35.68,9.6,26.62,16.15
2022-05-04 15:00:00,27.8,5144.0,35.45,10.08,26.27,16.1
2022-05-04 16:00:00,27.8,5145.0,35.21,10.57,29.09,15.53
2022-05-04 17:00:00,27.72,5145.0,34.97,11.06,29.73,15.29
2022-05-04 18:00:00,27.7,5145.0,34.74,11.55,30.37,15.04
2022-05-04 19:00:00,27.7,5144.0,34.5,12.03,31.02,14.79
2022-05-04 20:00:00,27.61666666666667,5145.0,34.26,12.52,31.66,14.54
2022-05-04 21:00:00,27.6,5145.0,34.03,13.01,32.31,14.29
2022-05-04 22:00:00,27.6,5144.0,33.79,13.5,32.95,14.04
2022-05-04 23:00:00,27.6,5144.0,33.55,13.99,33.6,13.79
2022-05-05 00:00:00,27.600000000000005,5144.0,37.78,14.54,34.24,13.54
2022-05-05 01:00:00,27.525,5144.0,37.58,14.44,34.89,13.29
2022-05-05 02:00:00,27.5,5143.0,37.38,14.34,29.31,14.72
2022-05-05 03:00:00,27.5,5143.0,37.18,14.24,28.74,14.95
2022-05-05 04:00:00,27.5,5143.0,36.98,14.14,28.17,15.19
2022-05-05 05:00:00,27.5,5143.0,36.78,14.04,27.6,15.42
2022-05-05 06:00:00,27.5,5143.0,36.58,13.94,27.03,15.66
2022-05-05 07:00:00,27.5,5143.0,36.38,13.84,26.46,15.89
2022-05-05 08:00:00,27.600000000000005,5143.0,36.18,13.74,25.89,16.13
2022-05-05 09:00:00,27.600000000000005,5144.0,35.98,13.63,25.32,16.36
2022-05-05 10:00:00,27.6,5144.0,35.23,14.13,24.75,16.6
2022-05-05 11:00:00,27.600000000000005,5143.0,34.72,14.61,24.17,16.84
2022-05-05 12:00:00,27.600000000000005,5144.0,34.2,15.09,25.49,16.95
2022-05-05 13:00:00,27.600000000000005,5144.0,33.68,15.58,26.57,16.58
2022-05-05 14:00:00,27.6,5144.0,33.17,16.06,27.66,16.21
2022-05-05 15:00:00,27.6,5144.0,32.65,16.55,28.74,15.84
2022-05-05 16:00:00,27.6,5145.0,32.13,17.03,29.83,15.47
2022-05-05 17:00:00,27.6,5144.0,31.62,17.52,30.91,15.09
2022-05-05 18:00:00,27.6,5144.0,31.1,18.0,32.0,14.72
2022-05-05 19:00:00,27.6,5143.0,30.58,18.49,33.08,14.35
2022-05-05 20:00:00,27.55,5143.0,32.99,18.03,34.17,13.98
2022-05-05 21:00:00,27.5,5143.0,33.29,17.2,35.26,13.6
2022-05-05 22:00:00,27.5,5143.0,33.6,16.36,31.7,13.79
2022-05-05 23:00:00,27.5,5143.0,33.91,15.52,30.93,13.97
2022-05-06 00:00:00,27.45,5142.0,34.22,14.69,30.16,14.15
2022-05-06 01:00:00,27.4,5142.0,34.53,13.85,29.38,14.34
2022-05-06 02:00:00,27.4,5142.0,34.84,13.01,28.61,14.52
2022-05-06 03:00:00,27.4,5142.0,35.15,12.18,27.83,14.71
2022-05-06 04:00:00,27.349999999999998,5142.0,35.46,11.34,27.06,14.89
2022-05-06 05:00:00,27.3,5142.0,35.77,10.5,26.28,15.08
2022-05-06 06:00:00,27.3,5141.0,35.4,9.52,25.51,15.26
2022-05-06 07:00:00,27.4,5142.0,34.87,10.13,24.73,15.45
2022-05-06 08:00:00,27.5,5143.0,34.34,10.74,24.45,16.09
2022-05-06 09:00:00,27.5,5143.0,33.81,11.36,25.78,15.72
2022-05-06 10:00:00,27.5,5143.0,33.28,11.97,27.11,15.34
2022-05-06 11:00:00,27.5,5143.0,32.74,12.58,28.45,14.96
2022-05-06 12:00:00,27.5,5143.0,32.21,13.2,29.78,14.58
2022-05-06 13:00:00,27.5,5143.0,31.68,13.81,31.12,14.21
2022-05-06 14:00:00,27.5,5143.0,31.15,14.42,32.45,13.83
2022-05-06 15:00:00,27.5,5143.0,30.61,15.04,33.79,13.45
2022-05-06 16:00:00,27.5,5143.0,29.36,16.75,35.12,13.07
2022-05-06 17:00:00,27.5,5143.0,29.9,16.08,36.46,12.69
2022-05-06 18:00:00,27.5,5143.0,30.44,15.41,33.95,13.07
2022-05-06 19:00:00,27.5,5143.0,30.99,14.74,33.11,13.28
2022-05-06 20:00:00,27.5,5143.0,31.53,14.07,32.27,13.5
2022-05-06 21:00:00,27.5,5143.0,32.07,13.39,31.43,13.72
2022-05-06 22:00:00,27.5,5142.0,32.62,12.72,30.59,13.93
2022-05-06 23:00:00,27.4,5142.0,33.16,12.05,29.75,14.15
2022-05-07 00:00:00,27.4,5142.0,33.7,11.38,28.91,14.37
2022-05-07 01:00:00,27.4,5142.0,34.25,10.7,28.07,14.58
2022-05-07 02:00:00,27.35,5142.0,34.63,8.91,27.23,14.8
2022-05-07 03:00:00,27.3,5142.0,34.33,9.18,26.38,15.02
2022-05-07 04:00:00,27.3,5142.0,34.03,9.45,25.59,16.21
2022-05-07 05:00:00,27.3,5142.0,33.72,9.72,26.86,15.81
2022-05-07 06:00:00,27.3,5142.0,33.42,9.99,28.14,15.4
2022-05-07 07:00:00,27.360000000000003,5142.0,33.12,10.27,29.42,14.99
2022-05-07 08:00:00,27.46,5143.0,32.81,10.54,30.7,14.58
2022-05-07 09:00:00,27.5,5143.0,32.51,10.81,31.98,14.18
2022-05-07 10:00:00,27.566666666666666,5143.0,32.21,11.08,33.26,13.77
2022-05-07 11:00:00,27.5,5144.0,31.9,11.36,34.54,13.36
2022-05-07 12:00:00,27.575000000000003,5144.0,32.0,11.75,35.82,12.95
2022-05-07 13:00:00,27.6,5144.0,31.68,12.06,37.1,12.54
2022-05-07 14:00:00,27.6,5145.0,31.36,12.37,36.43,12.89
2022-05-07 15:00:00,27.600000000000005,5144.0,31.04,12.68,35.4,13.09
2022-05-07 16:00:00,27.6,5145.0,30.72,12.99,34.36,13.29
2022-05-07 17:00:00,27.6,5144.0,30.4,13.3,33.32,13.49
2022-05-07 18:00:00,27.566666666666666,5143.0,30.08,13.61,32.29,13.69
2022-05-07 19:00:00,27.5,5143.0,29.76,13.92,31.25,13.89
2022-05-07 20:00:00,27.5,5143.0,29.44,14.23,30.21,14.09
2022-05-07 21:00:00,27.5,5143.0,29.12,14.54,29.18,14.29
2022-05-07 22:00:00,27.5,5143.0,32.52,14.79,28.14,14.49
2022-05-07 23:00:00,27.5,5143.0,32.78,14.12,27.1,14.7
2022-05-08 00:00:00,27.5,5142.0,33.04,13.44,25.87,16.67
2022-05-08 01:00:00,27.5,5143.0,33.31,12.77,27.01,16.32
2022-05-08 02:00:00,27.46666666666667,5142.0,33.57,12.09,28.15,15.96
2022-05-08 03:00:00,27.4,5142.0,33.83,11.42,29.29,15.6
2022-05-08 04:00:00,27.366666666666664,5142.0,34.1,10.74,30.43,15.25
2022-05-08 05:00:00,27.3,5142.0,34.36,10.07,31.57,14.89
2022-05-08 06:00:00,27.3,5142.0,34.62,9.39,32.71,14.53
2022-05-08 07:00:00,27.400000000000002,5142.0,34.89,8.71,33.85,14.18
2022-05-08 08:00:00,27.46666666666667,5142.0,34.1,8.25,34.99,13.82
2022-05-08 09:00:00,27.5,5143.0,33.7,8.42,36.14,13.46
2022-05-08 10:00:00,27.52,5143.0,33.3,8.59,36.5,12.94
2022-05-08 11:00:00,27.6,5145.0,32.89,8.76,35.68,13.19
2022-05-08 12:00:00,27.68,5144.0,32.49,8.93,34.85,13.44
2022-05-08 13:00:00,27.775,5145.0,32.09,9.1,34.02,13.7
2022-05-08 14:00:00,27.825,5138.0,31.68,9.27,33.2,13.95
2022-05-08 15:00:00,27.8,5138.0,31.28,9.44,32.37,14.2
2022-05-08 16:00:00,27.8,5138.0,30.88,9.61,31.54,14.46
2022-05-08 17:00:00,27.74,5137.0,30.47,9.79,30.72,14.71
2022-05-08 18:00:00,27.7,5137.0,29.84,11.41,29.89,14.96
2022-05-08 19:00:00,27.65,5136.0,30.55,11.12,29.06,15.22
2022-05-08 20:00:00,27.600000000000005,5137.0,31.26,10.83,26.45,16.49
2022-05-08 21:00:00,27.600000000000005,5137.0,31.97,10.54,27.41,16.21
2022-05-08 22:00:00,27.6,5136.0,32.68,10.25,28.38,15.93
2022-05-08 23:00:00,27.6,5136.0,33.39,9.95,29.35,15.64
2022-05-09 00:00:00,27.6,5135.0,34.1,9.66,30.32,15.36
2022-05-09 01:00:00,27.6,5135.0,34.81,9.37,31.28,15.07
2022-05-09 02:00:00,27.580000000000002,5135.0,35.52,9.08,32.25,14.79
2022-05-09 03:00:00,27.53333333333333,5135.0,36.23,8.78,33.22,14.5
2022-05-09 04:00:00,27.5,5135.0,36.48,8.85,34.19,14.22
2022-05-09 05:00:00,27.5,5135.0,36.16,8.81,35.16,13.93
2022-05-09 06:00:00,27.5,5135.0,35.83,8.77,37.46,13.11
2022-05-09 07:00:00,27.55,5135.0,35.5,8.72,36.65,13.32
2022-05-09 08:00:00,27.600000000000005,5135.0,35.17,8.68,35.84,13.53
2022-05-09 09:00:00,27.6,5135.0,34.84,8.63,35.03,13.75
2022-05-09 10:00:00,27.65,5137.0,34.51,8.59,34.22,13.96
2022-05-09 11:00:00,27.7,5137.0,34.18,8.54,33.4,14.18
2022-05-09 12:00:00,27.74,5138.0,33.85,8.5,32.59,14.39
2022-05-09 13:00:00,27.8,5137.0,33.52,8.45,31.78,14.61
2022-05-09 14:00:00,27.816666666666666,5138.0,31.83,8.26,30.97,14.82
2022-05-09 15:00:00,27.8,5138.0,32.34,8.38,30.15,15.04
2022-05-09 16:00:00,27.8,5138.0,32.85,8.5,27.47,15.17
2022-05-09 17:00:00,27.8,5138.0,33.36,8.62,28.07,15.38
2022-05-09 18:00:00,27.8,5138.0,33.87,8.74,28.68,15.59
2022-05-09 19:00:00,27.8,5138.0,34.38,8.86,29.29,15.8
2022-05-09 20:00:00,27.8,5138.0,34.89,8.98,29.9,16.01
2022-05-09 21:00:00,27.8,5137.0,35.4,9.1,30.5,16.23
2022-05-09 22:00:00,27.8,5138.0,35.91,9.22,31.11,16.44
2022-05-09 23:00:00,27.766666666666666,5137.0,36.42,9.35,31.72,16.65
2022-05-10 00:00:00,27.7,5137.0,38.86,8.76,32.33,16.86
2022-05-10 01:00:00,27.7,5137.0,38.65,8.63,32.94,17.08
2022-05-10 02:00:00,27.68,5137.0,38.43,8.49,39.57,14.37
2022-05-10 03:00:00,27.6,5137.0,38.21,8.35,38.81,14.67
2022-05-10 04:00:00,27.600000000000005,5136.0,38.0,8.21,38.05,14.98
2022-05-10 05:00:00,27.6,5136.0,37.78,8.08,37.28,15.29
2022-05-10 06:00:00,27.6,5137.0,37.56,7.94,36.52,15.6
2022-05-10 07:00:00,27.625,5137.0,37.35,7.8,35.75,15.9
2022-05-10 08:00:00,27.7,5137.0,37.13,7.66,34.99,16.21
2022-05-10 09:00:00,27.8,5138.0,36.91,7.52,34.22,16.52
2022-05-10 10:00:00,27.8,5138.0,36.23,7.4,33.46,16.83
2022-05-10 11:00:00,27.8,5138.0,35.83,7.48,32.69,17.14
2022-05-10 12:00:00,27.825,5138.0,35.43,7.57,32.58,16.92
2022-05-10 13:00:00,27.899999999999995,5138.0,35.03,7.66,32.19,17.04
2022-05-10 14:00:00,27.924999999999997,5138.0,34.63,7.75,31.79,17.17
2022-05-10 15:00:00,27.96666666666667,5138.0,34.22,7.83,31.4,17.3
2022-05-10 16:00:00,27.939999999999998,5138.0,33.82,7.92,31.0,17.43
2022-05-10 17:00:00,27.9,5138.0,33.42,8.01,30.61,17.55
2022-05-10 18:00:00,27.9,5138.0,33.02,8.1,30.21,17.68
2022-05-10 19:00:00,27.85,5138.0,32.61,8.19,29.82,17.81
2022-05-10 20:00:00,27.8,5137.0,34.61,8.48,29.42,17.94
2022-05-10 21:00:00,27.8,5137.0,35.05,8.42,29.02,18.07
2022-05-10 22:00:00,27.8,5137.0,35.49,8.36,40.14,16.48
2022-05-10 23:00:00,27.8,5136.0,35.93,8.3,39.47,16.29
2022-05-11 00:00:00,27.8,5137.0,36.37,8.24,38.79,16.09
2022-05-11 01:00:00,27.8,5137.0,36.82,8.17,38.11,15.89
2022-05-11 02:00:00,27.71666666666667,5136.0,37.26,8.11,37.44,15.69
2022-05-11 03:00:00,27.675,5135.0,37.7,8.05,36.76,15.49
2022-05-11 04:00:00,27.7,5136.0,38.14,7.99,36.08,15.29
2022-05-11 05:00:00,27.625,5135.0,38.59,7.92,35.41,15.09
2022-05-11 06:00:00,27.6,5135.0,38.09,8.59,34.73,14.89
2022-05-11 07:00:00,27.7,5136.0,37.6,8.52,34.05,14.69
2022-05-11 08:00:00,27.8,5136.0,37.1,8.45,33.37,14.48
2022-05-11 09:00:00,27.8,5137.0,36.6,8.37,32.84,14.68
2022-05-11 10:00:00,27.866666666666664,5137.0,36.1,8.3,32.31,14.88
2022-05-11 11:00:00,27.9,5130.0,35.61,8.22,31.78,15.08
2022-05-11 12:00:00,27.9,5130.0,35.11,8.15,31.25,15.28
2022-05-11 13:00:00,27.96666666666667,5130.0,34.61,8.07,30.71,15.48
2022-05-11 14:00:00,28.0,5130.0,34.11,8.0,30.18,15.68
2022-05-11 15:00:00,28.0,5130.0,33.61,7.92,29.65,15.88
2022-05-11 16:00:00,28.0,5130.0,32.2,9.12,29.12,16.08
2022-05-11 17:00:00,28.0,5130.0,32.83,9.4,28.58,16.29
2022-05-11 18:00:00,27.975,5130.0,33.47,9.68,31.84,15.94
2022-05-11 19:00:00,27.9,5130.0,34.11,9.96,32.79,15.55
2022-05-11 20:00:00,27.9,5130.0,34.75,10.24,33.74,15.15
2022-05-11 21:00:00,27.9,5128.0,35.39,10.52,34.7,14.75
2022-05-11 22:00:00,27.85,5129.0,36.03,10.8,35.65,14.35
2022-05-11 23:00:00,27.833333333333332,5129.0,36.67,11.08,36.6,13.96
2022-05-12 00:00:00,27.8,5129.0,37.31,11.36,37.56,13.56
2022-05-12 01:00:00,27.8,5128.0,37.95,11.65,38.51,13.16
2022-05-12 02:00:00,27.8,5129.0,38.44,8.1,39.46,12.76
2022-05-12 03:00:00,27.8,5129.0,38.13,8.23,40.42,12.36
2022-05-12 04:00:00,27.8,5128.0,37.82,8.36,33.53,12.98
2022-05-12 05:00:00,27.733333333333334,5128.0,37.51,8.5,32.95,13.17
2022-05-12 06:00:00,27.766666666666666,5128.0,37.2,8.63,32.36,13.37
2022-05-12 07:00:00,27.8,5129.0,36.89,8.76,31.77,13.57
2022-05-12 08:00:00,27.8,5129.0,36.58,8.9,31.18,13.77
2022-05-12 09:00:00,27.8,5129.0,36.27,9.03,30.6,13.97
2022-05-12 10:00:00,27.9,5129.0,35.96,9.16,30.01,14.17
2022-05-12 11:00:00,27.95,5130.0,35.64,9.3,29.42,14.37
2022-05-12 12:00:00,28.0,5130.0,35.18,9.34,28.83,14.57
2022-05-12 13:00:00,28.1,5129.0,34.88,9.56,28.24,14.77
2022-05-12 14:00:00,28.1,5128.0,34.58,9.79,29.21,14.86
2022-05-12 15:00:00,28.1,5128.0,34.28,10.02,30.57,14.58
2022-05-12 16:00:00,28.080000000000002,5128.0,33.98,10.24,31.94,14.3
2022-05-12 17:00:00,28.04,5128.0,33.68,10.47,33.3,14.02
2022-05-12 18:00:00,28.02,5127.0,33.38,10.7,34.67,13.74
2022-05-12 19:00:00,28.0,5127.0,33.08,10.92,36.03,13.45
2022-05-12 20:00:00,28.0,5127.0,32.78,11.15,37.4,13.17
2022-05-12 21:00:00,28.0,5127.0,32.47,11.38,38.76,12.89
2022-05-12 22:00:00,28.0,5127.0,36.26,11.3,40.13,12.61
2022-05-12 23:00:00,28.0,5127.0,36.57,10.96,41.5,12.32
2022-05-13 00:00:00,28.0,5127.0,36.88,10.61,37.26,12.58
2022-05-13 01:00:00,28.0,5127.0,37.2,10.26,36.51,12.76
2022-05-13 02:00:00,28.0,5127.0,37.51,9.91,35.76,12.95
2022-05-13 03:00:00,28.0,5127.0,37.82,9.56,35.0,13.14
2022-05-13 04:00:00,28.0,5126.0,38.14,9.21,34.25,13.32
2022-05-13 05:00:00,28.0,5127.0,38.45,8.86,33.49,13.51
2022-05-13 06:00:00,28.0,5126.0,38.76,8.51,32.74,13.7
2022-05-13 07:00:00,28.0,5127.0,39.08,8.16,31.98,13.88
2022-05-13 08:00:00,28.100000000000005,5128.0,38.05,8.09,31.23,14.07
2022-05-13 09:00:00,28.1,5124.0,37.59,8.24,30.47,14.26
2022-05-13 10:00:00,28.175,5125.0,37.12,8.4,30.96,14.37
2022-05-13 11:00:00,28.2,5125.0,36.65,8.55,32.2,13.99
2022-05-13 12:00:00,28.2,5124.0,36.18,8.71,33.44,13.6
2022-05-13 13:00:00,28.25,5124.0,35.71,8.86,34.68,13.21
2022-05-13 14:00:00,28.3,5124.0,35.24,9.02,35.92,12.82
2022-05-13 15:00:00,28.3,5123.0,34.77,9.17,37.16,12.43
2022-05-13 16:00:00,28.3,5123.0,34.3,9.33,38.4,12.04
2022-05-13 17:00:00,28.3,5123.0,33.83,9.49,39.64,11.65
2022-05-13 18:00:00,28.3,5123.0,33.57,9.84,40.88,11.26
2022-05-13 19:00:00,28.316666666666666,5123.0,34.38,9.65,42.12,10.87
2022-05-13 20:00:00,28.4,5118.0,35.19,9.45,38.3,12.36
2022-05-13 21:00:00,28.4,5118.0,36.0,9.26,37.35,12.66
2022-05-13 22:00:00,28.3,5118.0,36.81,9.06,36.39,12.96
2022-05-13 23:00:00,28.25,5117.0,37.62,8.87,35.43,13.27
2022-05-14 00:00:00,28.2,5116.0,38.43,8.67,34.47,13.57
2022-05-14 01:00:00,28.2,5116.0,39.24,8.48,33.51,13.87
2022-05-14 02:00:00,28.166666666666668,5116.0,40.05,8.28,32.55,14.18
2022-05-14 03:00:00,28.1,5116.0,40.87,8.08,31.59,14.48
2022-05-14 04:00:00,28.11666666666667,5116.0,41.12,7.94,30.63,14.78
2022-05-14 05:00:00,28.1,5116.0,40.75,7.85,29.67,15.09
2022-05-14 06:00:00,28.2,5117.0,40.38,7.75,28.9,14.95
2022-05-14 07:00:00,28.233333333333334,5116.0,40.01,7.65,30.09,14.64
2022-05-14 08:00:00,28.3,5117.0,39.64,7.55,31.28,14.33
2022-05-14 09:00:00,28.3,5117.0,39.27,7.45,32.47,14.02
2022-05-14 10:00:00,28.339999999999996,5118.0,38.9,7.35,33.66,13.71
2022-05-14 11:00:00,28.375,5117.0,38.53,7.25,34.85,13.39
2022-05-14 12:00:00,28.399999999999995,5118.0,38.16,7.15,36.04,13.08
2022-05-14 13:00:00,28.48,5118.0,37.79,7.05,37.23,12.77
2022-05-14 14:00:00,28.5,5116.0,35.98,7.02,38.42,12.46
2022-05-14 15:00:00,28.5,5116.0,36.5,7.08,39.61,12.14
2022-05-14 16:00:00,28.5,5116.0,37.02,7.14,38.38,11.91
2022-05-14 17:00:00,28.5,5116.0,37.55,7.2,37.46,12.14
2022-05-14 18:00:00,28.5,5116.0,38.07,7.26,36.54,12.38
2022-05-14 19:00:00,28.5,5115.0,38.6,7.33,35.62,12.62
2022-05-14 20:00:00,28.55,5113.0,39.12,7.39,34.7,12.86
2022-05-14 21:00:00,28.5,5113.0,39.65,7.45,33.78,13.09
2022-05-14 22:00:00,28.45,5111.0,40.17,7.51,32.86,13.33
2022-05-14 23:00:00,28.45,5111.0,40.7,7.58,31.94,13.57
2022-05-15 00:00:00,28.4,5111.0,42.92,5.66,31.02,13.81
2022-05-15 01:00:00,28.38333333333333,5111.0,42.63,5.97,30.1,14.05
2022-05-15 02:00:00,28.3,5111.0,42.33,6.29,28.55,15.03
2022-05-15 03:00:00,28.3,5111.0,42.04,6.61,29.81,14.92
2022-05-15 04:00:00,28.3,5111.0,41.74,6.93,31.08,14.8
2022-05-15 05:00:00,28.3,5111.0,41.45,7.24,32.34,14.68
2022-05-15 06:00:00,28.3,5111.0,41.15,7.56,33.61,14.57
2022-05-15 07:00:00,28.3,5111.0,40.86,7.88,34.87,14.45
2022-05-15 08:00:00,28.3,5111.0,40.56,8.2,36.14,14.33
2022-05-15 09:00:00,28.375,5112.0,40.26,8.52,37.4,14.22
2022-05-15 10:00:00,28.416666666666668,5112.0,39.96,8.91,38.67,14.1
2022-05-15 11:00:00,28.45,5112.0,39.48,9.6,39.94,13.98
2022-05-15 12:00:00,28.5,5112.0,39.0,10.29,40.56,12.77
2022-05-15 13:00:00,28.5,5113.0,38.52,10.99,39.59,12.98
2022-05-15 14:00:00,28.5,5113.0,38.04,11.68,38.62,13.19
2022-05-15 15:00:00,28.5,5112.0,37.56,12.37,37.64,13.41
2022-05-15 16:00:00,28.5,5113.0,37.08,13.07,36.67,13.62
2022-05-15 17:00:00,28.5,5112.0,36.6,13.76,35.69,13.83
2022-05-15 18:00:00,28.5,5112.0,36.12,14.45,34.72,14.05
2022-05-15 19:00:00,28.48,5112.0,35.64,15.15,33.74,14.26
2022-05-15 20:00:00,28.45,5111.0,36.69,15.86,32.77,14.47
2022-05-15 21:00:00,28.4,5111.0,37.07,15.34,31.79,14.69
2022-05-15 22:00:00,28.366666666666664,5111.0,37.46,14.82,29.46,14.35
2022-05-15 23:00:00,28.3,5111.0,37.84,14.29,30.72,14.57
2022-05-16 00:00:00,28.3,5111.0,38.23,13.77,31.98,14.79
2022-05-16 01:00:00,28.3,5111.0,38.61,13.24,33.25,15.02
2022-05-16 02:00:00,28.3,5111.0,39.0,12.72,34.51,15.24
2022-05-16 03:00:00,28.3,5110.0,39.38,12.19,35.78,15.47
2022-05-16 04:00:00,28.275,5110.0,39.77,11.67,37.04,15.69
2022-05-16 05:00:00,28.2,5110.0,40.16,11.14,38.31,15.92
2022-05-16 06:00:00,28.266666666666666,5110.0,39.47,10.34,39.57,16.14
2022-05-16 07:00:00,28.3,5110.0,38.98,10.14,40.84,16.37
2022-05-16 08:00:00,28.3,5111.0,38.49,9.94,42.94,14.0
2022-05-16 09:00:00,28.3,5111.0,38.0,9.74,41.91,14.18
2022-05-16 10:00:00,28.3,5111.0,37.51,9.54,40.88,14.36
2022-05-16 11:00:00,28.35,5111.0,37.02,9.34,39.85,14.54
2022-05-16 12:00:00,28.399999999999995,5111.0,36.53,9.14,38.82,14.72
2022-05-16 13:00:00,28.4,5112.0,36.04,8.94,37.79,14.9
2022-05-16 14:00:00,28.475,5111.0,35.55,8.74,36.76,15.08
2022-05-16 15:00:00,28.5,5112.0,35.06,8.53,35.73,15.26
